what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1324703947107
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1324703947107
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1324703947154
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1324703947169
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1324703948683
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1324703948745
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1324703949962
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1324703950087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324703951881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324703957091
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324703957122
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1324703957200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324703974844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704002206
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1324704004094
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1324704004156
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324704004172
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1324704009897
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324704009897
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324704011332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704020380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704024982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704026028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704030162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324704037774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324704049334
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1324704052844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704063218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704064809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324704070394
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1324704081189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704094279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704127788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704132031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704137211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704169316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704171921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704172982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704199081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704203449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704209392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704222965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324704228332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704234166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704236116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704252605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704253869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324704257317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324704261513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324704274055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704280935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704284539
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1324704288345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704289078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704293056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704296972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704301933
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineUp",1324704304085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704313461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704314865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704322665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704325941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704355052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704359794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704361900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324704375784
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1324704377781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704378857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704381041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704386689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1324704390167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324704391930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704394489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704398139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704399761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704404629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704405596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704408638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704409480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704412163
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324704421432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1324704423195
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1324704427921
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324704431447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704432009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704535796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704535920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704545967
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1324704546014
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324704552722
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324704554266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704559555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704568228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704568353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704675756
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1324704675787
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324704739376
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324704744274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704744399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704783374
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1324704786831
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1324704786850
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324704830572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704865223
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324704872538
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324704875302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704875523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704880863
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324704894561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324704899397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324704899999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324704902197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324704903056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1324704917223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324704953128
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324704954847
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324704957196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704957373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704959540
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1324704959603
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324704961577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704965853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704974157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704974427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324704976857
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1324704984941
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324704996920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1324705078409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1324705081130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1324705083219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705084637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1324705102714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324705105097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705115604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705121139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705176073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1324705176180
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1324705177947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705178844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705201774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705257469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705286055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705300653
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705302474
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324705305820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705306013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705307361
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705322056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324705338658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324705341167
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1324705344363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705345148
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705348350
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705350176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705352547
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705354519
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324705357896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705358066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705359464
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1324705379893
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705419754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705424202
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705426142
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324705429236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705429401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705430750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705443126
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705483850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705492855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705528102
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705528340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705528412
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705531803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1324705537398
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705539322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324705543876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705544826
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705550930
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1324705554970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705555809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705560612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705564285
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705575921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705582337
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705586714
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705651177
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324705654706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705654883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705658360
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324705679346
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1324705715081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705745846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705855918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324705872070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324705876912
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705879333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705884129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705886455
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1324705887196
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705887776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705895508
error,log,,,"Failed to load properties file for project 'NotePad'",1324705922770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705922871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1324705922899
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.menu.MenuEditor",1324705937862
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.menu.MenuEditor",1324705937884
started,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1324705946630
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324705946666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705951895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324705957827
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324705962273
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1324705965073
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324706032262
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1324706042197
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1324706042241
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324706092251
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324706093184
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324706093259
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1324706121654
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324706121654
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324706124013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324706127597
error,log,,,"Failed to load properties file for project 'ApiDemos'",1324706142078
error,log,,,"Failed to load properties file for project 'ApiDemos'",1324706142593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324706142616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1324706142652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324706154895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324706157641
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324706202419
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324706297553
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324706297640
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324706318028
error,log,,,"Current file is not a match for the given config.",1324706340728
error,log,,,"Current file is not a match for the given config.",1324706340728
error,log,,,"Current file is not a match for the given config.",1324706340729
error,log,,,"Current file is not a match for the given config.",1324706340729
error,log,,,"Current file is not a match for the given config.",1324706340729
error,log,,,"Current file is not a match for the given config.",1324706340730
error,log,,,"Current file is not a match for the given config.",1324706340730
error,log,,,"Current file is not a match for the given config.",1324706340730
error,log,,,"Current file is not a match for the given config.",1324706340731
error,log,,,"Current file is not a match for the given config.",1324706340731
error,log,,,"Current file is not a match for the given config.",1324706340731
error,log,,,"Current file is not a match for the given config.",1324706340732
error,log,,,"Current file is not a match for the given config.",1324706340732
error,log,,,"Current file is not a match for the given config.",1324706340733
error,log,,,"Current file is not a match for the given config.",1324706340733
error,log,,,"Current file is not a match for the given config.",1324706340733
error,log,,,"Current file is not a match for the given config.",1324706340734
