what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817352108
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1324817356882
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1324817356905
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1324817357012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817357337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817358292
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817366120
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817370346
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817370347
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1324817378449
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817378478
closed,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1324817378485
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324817379725
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817384972
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817385007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817388073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817399846
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817402904
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817409700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817412900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817703732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817705460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817710061
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324817716299
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324817721847
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324817721848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817727658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817743076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817747185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817747747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817749473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817754893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817758313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817767355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817768502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817772881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817774336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817800576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817831032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817832015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817832291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817833640
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817834775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1324817839249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324817839835
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1324817844010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817845411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817846841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1324817847915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324817848825
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324817855848
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324817855875
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1324817855884
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1324817856714
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1324817856742
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324817867681
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817871787
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324817874456
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324817929107
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1324817929832
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1324817929850
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1324817932075
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1324817942240
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1324817944194
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1324817944202
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1324817944946
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1324817944958
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1324817945692
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1324817945709
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324817946554
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817950320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817958294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817967565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817971200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817976949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817988721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324817992774
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324817995002
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818009108
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818010284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818010670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818033780
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818037452
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818045918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818048648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818049343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818049859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818051128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818052478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818113524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818124141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818124628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818126501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818152979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818155222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818185083
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818187415
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818189054
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818189055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818190213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818193555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818195400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818202175
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818219919
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1324818225787
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1324818225801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324818225982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1324818237601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1324818242131
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818251700
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818258466
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818258466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818274917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818285797
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818293064
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818296462
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324818297214
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1324818298813
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324818310455
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818310505
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324818310506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818318920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818319353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818330366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818331399
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818336165
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818348759
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324818351703
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1324818356306
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1324818356358
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818365405
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1324818365405
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818366725
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818370456
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818372063
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818378758
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818382254
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818393577
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818396191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1324818397591
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818404494
closed,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818404504
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1324818406772
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818409132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818413439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818416873
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818416904
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1324818416926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1324818416926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1324818416926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818427589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818428303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818428686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818453684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818459307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818460274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818461805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818462848
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818464715
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818464716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818465155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818526068
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818527291
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818528814
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324818528814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818529791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818530817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818534698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818535116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818541105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818542205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818544417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818546306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818546653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818551394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818560828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818561370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818640442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818642071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818643865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818649155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818651208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818655277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818660782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818666099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818677253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818678617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818678945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818708652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818710787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818742300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818744186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818751849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818764614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818765005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818870230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818870818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818875778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818876956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818930112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324818936293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818936738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818971214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324818973241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324819200420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324819202056
